Target,Session,Band,Cadence ID,Frequency,.h5 path,.dat path,Time
AND_XIV,AGBT18B_999_07,S,30225,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_31297_And_XIV_0013.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_31297_And_XIV_0013.gpuspec.0000/blc07_guppi_58348_31297_And_XIV_0013.gpuspec.0000.dat,2018-08-18 08:41:37
AND_XIV,AGBT18B_999_07,S,30225,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_31667_HIP3301_0014.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_31667_HIP3301_0014.gpuspec.0000/blc07_guppi_58348_31667_HIP3301_0014.gpuspec.0000.dat,2018-08-18 08:41:37
AND_XIV,AGBT18B_999_07,S,30225,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_32034_And_XIV_0015.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_32034_And_XIV_0015.gpuspec.0000/blc07_guppi_58348_32034_And_XIV_0015.gpuspec.0000.dat,2018-08-18 08:41:37
AND_XIV,AGBT18B_999_07,S,30225,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_32395_HIP3312_0016.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_32395_HIP3312_0016.gpuspec.0000/blc07_guppi_58348_32395_HIP3312_0016.gpuspec.0000.dat,2018-08-18 08:41:37
AND_XIV,AGBT18B_999_07,S,30225,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_32754_And_XIV_0017.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_32754_And_XIV_0017.gpuspec.0000/blc07_guppi_58348_32754_And_XIV_0017.gpuspec.0000.dat,2018-08-18 08:41:37
AND_XIV,AGBT18B_999_07,S,30225,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_33111_HIP3805_0018.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_33111_HIP3805_0018.gpuspec.0000/blc07_guppi_58348_33111_HIP3805_0018.gpuspec.0000.dat,2018-08-18 08:41:37
AND_XI,AGBT18B_999_07,S,30231,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_33449_And_XI_0019.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_33449_And_XI_0019.gpuspec.0000/blc07_guppi_58348_33449_And_XI_0019.gpuspec.0000.dat,2018-08-18 09:17:29
AND_XI,AGBT18B_999_07,S,30231,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_33805_HIP3046_0020.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_33805_HIP3046_0020.gpuspec.0000/blc07_guppi_58348_33805_HIP3046_0020.gpuspec.0000.dat,2018-08-18 09:17:29
AND_XI,AGBT18B_999_07,S,30231,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_34159_And_XI_0021.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_34159_And_XI_0021.gpuspec.0000/blc07_guppi_58348_34159_And_XI_0021.gpuspec.0000.dat,2018-08-18 09:17:29
AND_XI,AGBT18B_999_07,S,30231,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_34513_HIP3109_0022.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_34513_HIP3109_0022.gpuspec.0000/blc07_guppi_58348_34513_HIP3109_0022.gpuspec.0000.dat,2018-08-18 09:17:29
AND_XI,AGBT18B_999_07,S,30231,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_34865_And_XI_0023.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_34865_And_XI_0023.gpuspec.0000/blc07_guppi_58348_34865_And_XI_0023.gpuspec.0000.dat,2018-08-18 09:17:29
AND_XI,AGBT18B_999_07,S,30231,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_35213_HIP3176_0024.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_35213_HIP3176_0024.gpuspec.0000/blc07_guppi_58348_35213_HIP3176_0024.gpuspec.0000.dat,2018-08-18 09:17:29
UGCA127,AGBT18B_999_07,S,30273,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_48089_UGCA127_0061.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_48089_UGCA127_0061.gpuspec.0000/blc07_guppi_58348_48089_UGCA127_0061.gpuspec.0000.dat,2018-08-18 13:21:29
UGCA127,AGBT18B_999_07,S,30273,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_48423_HIP29417_0062.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_48423_HIP29417_0062.gpuspec.0000/blc07_guppi_58348_48423_HIP29417_0062.gpuspec.0000.dat,2018-08-18 13:21:29
UGCA127,AGBT18B_999_07,S,30273,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_48758_UGCA127_0063.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_48758_UGCA127_0063.gpuspec.0000/blc07_guppi_58348_48758_UGCA127_0063.gpuspec.0000.dat,2018-08-18 13:21:29
UGCA127,AGBT18B_999_07,S,30273,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_49087_HIP29578_0064.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_49087_HIP29578_0064.gpuspec.0000/blc07_guppi_58348_49087_HIP29578_0064.gpuspec.0000.dat,2018-08-18 13:21:29
UGCA127,AGBT18B_999_07,S,30273,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_49416_UGCA127_0065.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_49416_UGCA127_0065.gpuspec.0000/blc07_guppi_58348_49416_UGCA127_0065.gpuspec.0000.dat,2018-08-18 13:21:29
UGCA127,AGBT18B_999_07,S,30273,1838,/datag/pipeline/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_49745_HIP29579_0066.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_07/blc47_blp07/blc07_guppi_58348_49745_HIP29579_0066.gpuspec.0000/blc07_guppi_58348_49745_HIP29579_0066.gpuspec.0000.dat,2018-08-18 13:21:29
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc07_blp07/blc07_guppi_58439_02199_DDO210_0056.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc07_blp07/blc07_guppi_58439_02199_DDO210_0056.gpuspec.0000/blc07_guppi_58439_02199_DDO210_0056.gpuspec.0000.dat,2018-11-17 00:36:39
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc07_blp07/blc07_guppi_58439_02532_HIP101811_0057.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc07_blp07/blc07_guppi_58439_02532_HIP101811_0057.gpuspec.0000/blc07_guppi_58439_02532_HIP101811_0057.gpuspec.0000.dat,2018-11-17 00:36:39
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc07_blp07/blc07_guppi_58439_02865_DDO210_0058.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc07_blp07/blc07_guppi_58439_02865_DDO210_0058.gpuspec.0000/blc07_guppi_58439_02865_DDO210_0058.gpuspec.0000.dat,2018-11-17 00:36:39
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc07_blp07/blc07_guppi_58439_03198_HIP101956_0059.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc07_blp07/blc07_guppi_58439_03198_HIP101956_0059.gpuspec.0000/blc07_guppi_58439_03198_HIP101956_0059.gpuspec.0000.dat,2018-11-17 00:36:39
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc07_blp07/blc07_guppi_58439_03531_DDO210_0060.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc07_blp07/blc07_guppi_58439_03531_DDO210_0060.gpuspec.0000/blc07_guppi_58439_03531_DDO210_0060.gpuspec.0000.dat,2018-11-17 00:36:39
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc07_blp07/blc07_guppi_58439_03861_HIP102130_0061.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc07_blp07/blc07_guppi_58439_03861_HIP102130_0061.gpuspec.0000/blc07_guppi_58439_03861_HIP102130_0061.gpuspec.0000.dat,2018-11-17 00:36:39
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc17_blp17/blc17_guppi_58439_02199_DDO210_0056.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc17_blp17/blc17_guppi_58439_02199_DDO210_0056.gpuspec.0000/blc17_guppi_58439_02199_DDO210_0056.gpuspec.0000.dat,2018-11-17 00:36:39
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc17_blp17/blc17_guppi_58439_02532_HIP101811_0057.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc17_blp17/blc17_guppi_58439_02532_HIP101811_0057.gpuspec.0000/blc17_guppi_58439_02532_HIP101811_0057.gpuspec.0000.dat,2018-11-17 00:36:39
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc17_blp17/blc17_guppi_58439_02865_DDO210_0058.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc17_blp17/blc17_guppi_58439_02865_DDO210_0058.gpuspec.0000/blc17_guppi_58439_02865_DDO210_0058.gpuspec.0000.dat,2018-11-17 00:36:39
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc17_blp17/blc17_guppi_58439_03198_HIP101956_0059.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc17_blp17/blc17_guppi_58439_03198_HIP101956_0059.gpuspec.0000/blc17_guppi_58439_03198_HIP101956_0059.gpuspec.0000.dat,2018-11-17 00:36:39
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc17_blp17/blc17_guppi_58439_03531_DDO210_0060.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc17_blp17/blc17_guppi_58439_03531_DDO210_0060.gpuspec.0000/blc17_guppi_58439_03531_DDO210_0060.gpuspec.0000.dat,2018-11-17 00:36:39
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc17_blp17/blc17_guppi_58439_03861_HIP102130_0061.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc17_blp17/blc17_guppi_58439_03861_HIP102130_0061.gpuspec.0000/blc17_guppi_58439_03861_HIP102130_0061.gpuspec.0000.dat,2018-11-17 00:36:39
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc27_blp27/blc27_guppi_58439_02199_DDO210_0056.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc27_blp27/blc27_guppi_58439_02199_DDO210_0056.gpuspec.0000/blc27_guppi_58439_02199_DDO210_0056.gpuspec.0000.dat,2018-11-17 00:36:39
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc27_blp27/blc27_guppi_58439_02532_HIP101811_0057.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc27_blp27/blc27_guppi_58439_02532_HIP101811_0057.gpuspec.0000/blc27_guppi_58439_02532_HIP101811_0057.gpuspec.0000.dat,2018-11-17 00:36:39
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc27_blp27/blc27_guppi_58439_02865_DDO210_0058.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc27_blp27/blc27_guppi_58439_02865_DDO210_0058.gpuspec.0000/blc27_guppi_58439_02865_DDO210_0058.gpuspec.0000.dat,2018-11-17 00:36:39
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc27_blp27/blc27_guppi_58439_03198_HIP101956_0059.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc27_blp27/blc27_guppi_58439_03198_HIP101956_0059.gpuspec.0000/blc27_guppi_58439_03198_HIP101956_0059.gpuspec.0000.dat,2018-11-17 00:36:39
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc27_blp27/blc27_guppi_58439_03531_DDO210_0060.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc27_blp27/blc27_guppi_58439_03531_DDO210_0060.gpuspec.0000/blc27_guppi_58439_03531_DDO210_0060.gpuspec.0000.dat,2018-11-17 00:36:39
DDO210,AGBT18B_999_64,S,34305,1838,/datag/pipeline/AGBT18B_999_64/blc27_blp27/blc27_guppi_58439_03861_HIP102130_0061.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_64/blc27_blp27/blc27_guppi_58439_03861_HIP102130_0061.gpuspec.0000/blc27_guppi_58439_03861_HIP102130_0061.gpuspec.0000.dat,2018-11-17 00:36:39
IC1613,AGBT18B_999_80,S,35361,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_02988_IC1613_0002.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_02988_IC1613_0002.gpuspec.0000/blc47_guppi_58467_02988_IC1613_0002.gpuspec.0000.dat,2018-12-15 00:49:48
IC1613,AGBT18B_999_80,S,35361,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_03321_HIP4557_0003.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_03321_HIP4557_0003.gpuspec.0000/blc47_guppi_58467_03321_HIP4557_0003.gpuspec.0000.dat,2018-12-15 00:49:48
IC1613,AGBT18B_999_80,S,35361,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_03653_IC1613_0004.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_03653_IC1613_0004.gpuspec.0000/blc47_guppi_58467_03653_IC1613_0004.gpuspec.0000.dat,2018-12-15 00:49:48
IC1613,AGBT18B_999_80,S,35361,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_03985_HIP4582_0005.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_03985_HIP4582_0005.gpuspec.0000/blc47_guppi_58467_03985_HIP4582_0005.gpuspec.0000.dat,2018-12-15 00:49:48
IC1613,AGBT18B_999_80,S,35361,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_04317_IC1613_0006.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_04317_IC1613_0006.gpuspec.0000/blc47_guppi_58467_04317_IC1613_0006.gpuspec.0000.dat,2018-12-15 00:49:48
IC1613,AGBT18B_999_80,S,35361,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_04647_HIP4737_0007.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_04647_HIP4737_0007.gpuspec.0000/blc47_guppi_58467_04647_HIP4737_0007.gpuspec.0000.dat,2018-12-15 00:49:48
AND_XIV,AGBT18B_999_80,S,35367,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_05041_And_XIV_0008.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_05041_And_XIV_0008.gpuspec.0000/blc47_guppi_58467_05041_And_XIV_0008.gpuspec.0000.dat,2018-12-15 01:24:01
AND_XIV,AGBT18B_999_80,S,35367,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_05400_HIP3301_0009.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_05400_HIP3301_0009.gpuspec.0000/blc47_guppi_58467_05400_HIP3301_0009.gpuspec.0000.dat,2018-12-15 01:24:01
AND_XIV,AGBT18B_999_80,S,35367,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_05757_And_XIV_0010.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_05757_And_XIV_0010.gpuspec.0000/blc47_guppi_58467_05757_And_XIV_0010.gpuspec.0000.dat,2018-12-15 01:24:01
AND_XIV,AGBT18B_999_80,S,35367,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_06110_HIP3312_0011.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_06110_HIP3312_0011.gpuspec.0000/blc47_guppi_58467_06110_HIP3312_0011.gpuspec.0000.dat,2018-12-15 01:24:01
AND_XIV,AGBT18B_999_80,S,35367,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_06461_And_XIV_0012.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_06461_And_XIV_0012.gpuspec.0000/blc47_guppi_58467_06461_And_XIV_0012.gpuspec.0000.dat,2018-12-15 01:24:01
AND_XIV,AGBT18B_999_80,S,35367,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_06812_HIP3805_0013.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_06812_HIP3805_0013.gpuspec.0000/blc47_guppi_58467_06812_HIP3805_0013.gpuspec.0000.dat,2018-12-15 01:24:01
AND_XI,AGBT18B_999_80,S,35373,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_07145_And_XI_0014.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_07145_And_XI_0014.gpuspec.0000/blc47_guppi_58467_07145_And_XI_0014.gpuspec.0000.dat,2018-12-15 01:59:05
AND_XI,AGBT18B_999_80,S,35373,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_07494_HIP3046_0015.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_07494_HIP3046_0015.gpuspec.0000/blc47_guppi_58467_07494_HIP3046_0015.gpuspec.0000.dat,2018-12-15 01:59:05
AND_XI,AGBT18B_999_80,S,35373,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_07842_And_XI_0016.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_07842_And_XI_0016.gpuspec.0000/blc47_guppi_58467_07842_And_XI_0016.gpuspec.0000.dat,2018-12-15 01:59:05
AND_XI,AGBT18B_999_80,S,35373,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_08190_HIP3109_0017.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_08190_HIP3109_0017.gpuspec.0000/blc47_guppi_58467_08190_HIP3109_0017.gpuspec.0000.dat,2018-12-15 01:59:05
AND_XI,AGBT18B_999_80,S,35373,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_08537_And_XI_0018.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_08537_And_XI_0018.gpuspec.0000/blc47_guppi_58467_08537_And_XI_0018.gpuspec.0000.dat,2018-12-15 01:59:05
AND_XI,AGBT18B_999_80,S,35373,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_08881_HIP3176_0019.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_08881_HIP3176_0019.gpuspec.0000/blc47_guppi_58467_08881_HIP3176_0019.gpuspec.0000.dat,2018-12-15 01:59:05
AND_I,AGBT18B_999_80,S,35379,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_09214_And_I_0020.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_09214_And_I_0020.gpuspec.0000/blc47_guppi_58467_09214_And_I_0020.gpuspec.0000.dat,2018-12-15 02:33:34
AND_I,AGBT18B_999_80,S,35379,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_09550_HIP2906_0021.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_09550_HIP2906_0021.gpuspec.0000/blc47_guppi_58467_09550_HIP2906_0021.gpuspec.0000.dat,2018-12-15 02:33:34
AND_I,AGBT18B_999_80,S,35379,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_09886_And_I_0022.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_09886_And_I_0022.gpuspec.0000/blc47_guppi_58467_09886_And_I_0022.gpuspec.0000.dat,2018-12-15 02:33:34
AND_I,AGBT18B_999_80,S,35379,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_10226_HIP2948_0023.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_10226_HIP2948_0023.gpuspec.0000/blc47_guppi_58467_10226_HIP2948_0023.gpuspec.0000.dat,2018-12-15 02:33:34
AND_I,AGBT18B_999_80,S,35379,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_10565_And_I_0024.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_10565_And_I_0024.gpuspec.0000/blc47_guppi_58467_10565_And_I_0024.gpuspec.0000.dat,2018-12-15 02:33:34
AND_I,AGBT18B_999_80,S,35379,1838,/datag/pipeline/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_10898_HIP2978_0025.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_80/blc47_blp07/blc47_guppi_58467_10898_HIP2978_0025.gpuspec.0000/blc47_guppi_58467_10898_HIP2978_0025.gpuspec.0000.dat,2018-12-15 02:33:34
NGC6946,AGBT18B_999_89,S,36084,1838,/datag/pipeline/AGBT18B_999_89/blc57_blp07/blc57_guppi_58483_68914_NGC6946_0094.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_89/blc57_blp07/blc57_guppi_58483_68914_NGC6946_0094.gpuspec.0000/blc57_guppi_58483_68914_NGC6946_0094.gpuspec.0000.dat,2018-12-31 19:08:34
NGC6946,AGBT18B_999_89,S,36084,1838,/datag/pipeline/AGBT18B_999_89/blc57_blp07/blc57_guppi_58483_69248_HIP100816_0095.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_89/blc57_blp07/blc57_guppi_58483_69248_HIP100816_0095.gpuspec.0000/blc57_guppi_58483_69248_HIP100816_0095.gpuspec.0000.dat,2018-12-31 19:08:34
NGC6946,AGBT18B_999_89,S,36084,1838,/datag/pipeline/AGBT18B_999_89/blc57_blp07/blc57_guppi_58483_69582_NGC6946_0096.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_89/blc57_blp07/blc57_guppi_58483_69582_NGC6946_0096.gpuspec.0000/blc57_guppi_58483_69582_NGC6946_0096.gpuspec.0000.dat,2018-12-31 19:08:34
NGC6946,AGBT18B_999_89,S,36084,1838,/datag/pipeline/AGBT18B_999_89/blc57_blp07/blc57_guppi_58483_69910_HIP100984_0097.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_89/blc57_blp07/blc57_guppi_58483_69910_HIP100984_0097.gpuspec.0000/blc57_guppi_58483_69910_HIP100984_0097.gpuspec.0000.dat,2018-12-31 19:08:34
NGC6946,AGBT18B_999_89,S,36084,1838,/datag/pipeline/AGBT18B_999_89/blc57_blp07/blc57_guppi_58483_70238_NGC6946_0098.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_89/blc57_blp07/blc57_guppi_58483_70238_NGC6946_0098.gpuspec.0000/blc57_guppi_58483_70238_NGC6946_0098.gpuspec.0000.dat,2018-12-31 19:08:34
NGC6946,AGBT18B_999_89,S,36084,1838,/datag/pipeline/AGBT18B_999_89/blc57_blp07/blc57_guppi_58483_70568_HIP101273_0099.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_89/blc57_blp07/blc57_guppi_58483_70568_HIP101273_0099.gpuspec.0000/blc57_guppi_58483_70568_HIP101273_0099.gpuspec.0000.dat,2018-12-31 19:08:34
IC1613,AGBT18B_999_89,S,36110,1838,/datag/pipeline/AGBT18B_999_89/blc37_blp07/blc37_guppi_58483_78413_IC1613_0120.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_89/blc37_blp07/blc37_guppi_58483_78413_IC1613_0120.gpuspec.0000/blc37_guppi_58483_78413_IC1613_0120.gpuspec.0000.dat,2018-12-31 21:46:53
IC1613,AGBT18B_999_89,S,36110,1838,/datag/pipeline/AGBT18B_999_89/blc37_blp07/blc37_guppi_58483_78744_HIP4557_0121.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_89/blc37_blp07/blc37_guppi_58483_78744_HIP4557_0121.gpuspec.0000/blc37_guppi_58483_78744_HIP4557_0121.gpuspec.0000.dat,2018-12-31 21:46:53
IC1613,AGBT18B_999_89,S,36110,1838,/datag/pipeline/AGBT18B_999_89/blc37_blp07/blc37_guppi_58483_79075_IC1613_0122.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_89/blc37_blp07/blc37_guppi_58483_79075_IC1613_0122.gpuspec.0000/blc37_guppi_58483_79075_IC1613_0122.gpuspec.0000.dat,2018-12-31 21:46:53
IC1613,AGBT18B_999_89,S,36110,1838,/datag/pipeline/AGBT18B_999_89/blc37_blp07/blc37_guppi_58483_79406_HIP4582_0123.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_89/blc37_blp07/blc37_guppi_58483_79406_HIP4582_0123.gpuspec.0000/blc37_guppi_58483_79406_HIP4582_0123.gpuspec.0000.dat,2018-12-31 21:46:53
IC1613,AGBT18B_999_89,S,36110,1838,/datag/pipeline/AGBT18B_999_89/blc37_blp07/blc37_guppi_58483_79737_IC1613_0124.gpuspec.0000.h5,/home/obs/turboseti/AGBT18B_999_89/blc37_blp07/blc37_guppi_58483_79737_IC1613_0124.gpuspec.0000/blc37_guppi_58483_79737_IC1613_0124.gpuspec.0000.dat,2018-12-31 21:46:53
