# -------------------------- o --------------------------
# File ID: /datag/public/A_Sign_in_Space_raw_h5/blc33_guppi_60067_75323_PSR_B0355+54_0012.rawspec.0002.h5
# -------------------------- o --------------------------
# Source:PSR_B0355+54
# MJD: 60067.87179398148	RA: 03h58m54.336ss	DEC:+54d13m22.08s
# DELTAT: 1.073742	DELTAF(Hz):  -2861.022949	max_drift_rate: 488.8176195	obs_length: 299.573969
# --------------------------
# Top_Hit_#	Drift_Rate	SNR	Uncorrected_Frequency	Corrected_Frequency	Index	freq_start	freq_end	SEFD_freq	Coarse_Channel_Number	Full_number_of_hits
# --------------------------
000001	306.709095	3.024199	8410.148785	8410.148785	873	8410.102844	8410.194726	0.000000	0.000000	9	3
000002	201.277843	3.067582	8410.407651	8410.407651	776	8410.377502	8410.437800	0.000000	0.000000	9	2
000003	201.277843	3.107126	8410.364736	8410.364736	791	8410.334587	8410.394885	0.000000	0.000000	9	2
000004	249.201139	3.053451	8410.174504	8410.174504	860	8410.137177	8410.211831	0.000000	0.000000	9	2
000005	153.354547	3.019675	8410.165869	8410.165869	859	8410.142899	8410.188840	0.000000	0.000000	9	3
000006	-364.217050	3.020285	8410.199923	8410.199923	819	8410.254478	8410.145369	0.000000	0.000000	9	2
000007	-38.338637	3.045445	8410.400370	8410.400370	766	8410.406113	8410.394627	0.000000	0.000000	9	2
000008	325.878413	3.085931	8410.188850	8410.188850	859	8410.140038	8410.237662	0.000000	0.000000	9	2
000009	115.015910	3.018125	8410.162987	8410.162987	857	8410.145760	8410.180215	0.000000	0.000000	9	2
000010	210.862503	3.192900	8410.183066	8410.183066	855	8410.151482	8410.214651	0.000000	0.000000	9	2
000011	268.370458	3.099477	8410.177375	8410.177375	861	8410.137177	8410.217573	0.000000	0.000000	9	3
000012	-297.124435	3.052053	8410.187085	8410.187085	827	8410.231590	8410.142580	0.000000	0.000000	9	2
000013	210.862503	3.017540	8410.148734	8410.148734	868	8410.117149	8410.180318	0.000000	0.000000	9	3
000014	402.555687	3.012635	8410.191752	8410.191752	862	8410.131454	8410.252050	0.000000	0.000000	9	2
000015	-220.447162	3.005875	8410.189987	8410.189987	830	8410.223007	8410.156967	0.000000	0.000000	9	2
000016	-431.309664	3.192265	8410.192735	8410.192735	819	8410.257339	8410.128130	0.000000	0.000000	9	3
000017	182.108525	3.019929	8410.138705	8410.138705	870	8410.111427	8410.165982	0.000000	0.000000	9	3
000018	-220.447162	3.039702	8410.161377	8410.161377	840	8410.194397	8410.128357	0.000000	0.000000	9	2
000019	143.769888	3.177499	8410.167294	8410.167294	858	8410.145760	8410.188829	0.000000	0.000000	9	3
000020	230.031821	3.017540	8410.122995	8410.122995	877	8410.088539	8410.157451	0.000000	0.000000	9	2
000021	162.939206	3.018404	8410.164444	8410.164444	860	8410.140038	8410.188850	0.000000	0.000000	9	4
000022	-258.785799	3.132592	8410.164217	8410.164217	837	8410.202980	8410.125455	0.000000	0.000000	9	2
000023	354.632391	3.013627	8410.370540	8410.370540	797	8410.317421	8410.423660	0.000000	0.000000	9	2
000024	-460.063642	3.171451	8410.188428	8410.188428	818	8410.257339	8410.119516	0.000000	0.000000	9	2
000025	210.862503	3.008315	8410.409087	8410.409087	777	8410.377502	8410.440671	0.000000	0.000000	9	3
000026	210.862503	3.077569	8410.366172	8410.366172	792	8410.334587	8410.397756	0.000000	0.000000	9	3
000027	-182.108525	3.002114	8410.155675	8410.155675	844	8410.182953	8410.128398	0.000000	0.000000	9	2
000028	364.217050	3.028723	8410.148816	8410.148816	875	8410.094261	8410.203371	0.000000	0.000000	9	2
000029	9.584659	3.047529	8410.127168	8410.127168	864	8410.125732	8410.128604	0.000000	0.000000	9	3
000030	115.015910	3.039092	8410.125794	8410.125794	870	8410.108566	8410.143022	0.000000	0.000000	9	2
000031	-469.648301	3.116250	8410.192714	8410.192714	816	8410.263062	8410.122367	0.000000	0.000000	9	2
000032	162.939206	3.100544	8410.135833	8410.135833	869	8410.111427	8410.160240	0.000000	0.000000	9	3
000033	9.584659	3.009916	8410.178666	8410.178666	846	8410.177231	8410.180102	0.000000	0.000000	9	2
000034	-392.971027	3.030934	8410.187033	8410.187033	822	8410.245895	8410.128171	0.000000	0.000000	9	2
000035	201.277843	3.006256	8410.175908	8410.175908	857	8410.145760	8410.206057	0.000000	0.000000	9	2
000036	47.923296	3.111244	8410.127189	8410.127189	867	8410.120010	8410.134367	0.000000	0.000000	9	4
000037	258.785799	3.041125	8410.147329	8410.147329	870	8410.108566	8410.186092	0.000000	0.000000	9	2
000038	-28.753978	3.050910	8410.187229	8410.187229	842	8410.191536	8410.182922	0.000000	0.000000	9	3
000039	201.277843	3.048190	8410.147298	8410.147298	867	8410.117149	8410.177447	0.000000	0.000000	9	2
000040	-239.616480	3.058763	8410.167089	8410.167089	838	8410.202980	8410.131197	0.000000	0.000000	9	3
000041	239.616480	3.009357	8410.404811	8410.404811	779	8410.368919	8410.440702	0.000000	0.000000	9	2
000042	-172.523866	3.234326	8410.202887	8410.202887	828	8410.228729	8410.177046	0.000000	0.000000	9	2
000043	-134.185229	3.105449	8410.182881	8410.182881	837	8410.202980	8410.162782	0.000000	0.000000	9	2
000044	-134.185229	3.059754	8410.200047	8410.200047	831	8410.220146	8410.179948	0.000000	0.000000	9	2
000045	-306.709095	3.015100	8410.168483	8410.168483	833	8410.214424	8410.122542	0.000000	0.000000	9	2
000046	-162.939206	3.010704	8410.158547	8410.158547	845	8410.182953	8410.134141	0.000000	0.000000	9	3
000047	-47.923296	3.113709	8410.192941	8410.192941	839	8410.200119	8410.185762	0.000000	0.000000	9	3
000048	-47.923296	3.068014	8410.184358	8410.184358	841	8410.191536	8410.177179	0.000000	0.000000	9	2
000049	-230.031821	3.020895	8410.197134	8410.197134	827	8410.231590	8410.162679	0.000000	0.000000	9	2
